,Date,Tweet,likeCount
169,2022-12-21 07:47:00+00:00,"Legit to, bearable sana sya with proper management, kasi pag sa manila(moa) kahit 2 days con di sapat para sa lahat ng fans lalo pag big group. traffic din naman pag may concert+ sobrang init sa metro manila https://t.co/DRQXs9i9kd",0
170,2022-12-21 07:42:39+00:00,Kaya ayoko magwork sa manila dahil ng traffic tapos dito naman sa Calapan 🤢,0
171,2022-12-21 07:33:44+00:00,"also saw a ss about metro manila being better in terms of transpo and commute. yikes have you really been commuting around the metro? It's the worst here. Commuting in the province is way better, less hassle, less to no traffic. go out and check and experience it for yourself!",0
172,2022-12-21 07:29:14+00:00,@kagetoorukise pls ajjsj i hav a relative who recently went to manila na nakapay ng 800 sa taxi bcs of traffic 😭😭 how is that ‘maayos’ na transpo.....,0
173,2022-12-21 07:26:18+00:00,Metro Manila traffic is something else.,301
174,2022-12-21 07:12:12+00:00,"'Tis the season for Christmas dinners, parties, gatherings, and reunions. However, with the hellish traffic of the Manila roads, one by one they cancel. 

""Oh, no..."" Lor says, feigning concern as she returns to the comforts of her bed. Her pillows underneath her head.",5
175,2022-12-21 06:49:20+00:00,Sobrang lala ng traffic sa manila hayop na yan,0
176,2022-12-21 06:45:16+00:00,Manila traffic sucks,13
177,2022-12-21 06:44:33+00:00,"mostly mga nagrereklamo lang naman if ever sa mindanao yung venue is mga ppl from mm rin ! azza province girl na need bumyahe ng 2-4 hrs depende pa sa traffic to manila, feeling k okay lng nmn??!?? 

ginagaslight k lang naman sarili k pero tbh wag n lng pumunta ng concert kung",0
178,2022-12-21 06:42:11+00:00,Christmas Rush Traffic Ba? Eh di Bike-To-Work Tayo! #ridesafealways #ChristmasBikeToWork #christmasrush2022 @ Metro Manila https://t.co/OFn3B5svTK,0
179,2022-12-21 06:40:12+00:00,"Maaaring ipatupad na ang single ticketing system sa mga traffic violations sa Metro Manila sa huling buwan ng first quarter ng 2023 kapag naplantsa na ang mga detalye ng bagong sistema, ayon kay San Juan Mayor Francis Zamora.
#NewskoNews
https://t.co/QnohC8MqCW",0
180,2022-12-21 06:19:02+00:00,fyi if you ride a plane from mnl to dvo mas mauuna ka pa dumating kesa to a diff province/city within luzon/metro manila kasi sobrang traffic,0
181,2022-12-21 06:16:11+00:00,Kingina naman ng traffic dito sa manila,0
182,2022-12-21 06:09:39+00:00,"ang issue lang dito is yung pagka-manila centric nung iba and view vismin as a lesser place than manila / luzon. as long as the venue is accessible and can handle huge amount of fans, taking into consideration the traffic and accommodation, then i'm open for this possibility",0
183,2022-12-21 05:56:10+00:00,Manila: just add water for insta-traffic 🥲,39
184,2022-12-21 05:54:41+00:00,"@Virgil_KoMETA Manila is nice but the drivers.....

WHY CAN'T THEY JUST MOVE I HAVE BEEN STUCK IN A TRAFFIC JAM IN MANILA FOR A FRIENDS BIRTHDAY AND WHEN WE ARRIVED IT WAS ALREADY ALMOST THE END OF THE FRICKING PARTY",0
185,2022-12-21 05:48:08+00:00,can we go back to holding concert events on both MNL and Cebu? tignan natin if mapuno pa yang venue nyo. god i hate Manila-centric people as if naman hindi nakakaabala ng sobra yang traffic dyan,0
186,2022-12-21 05:30:13+00:00,"this!! i've been to davao once and di ko na feel traffic doon?? may minimal time lang na nagka traffic but we were near sa festival din that time, then i live in cebu city but the traffic here isn't comparable talaga with manila's traffic https://t.co/npHwiDKNFW",1
187,2022-12-21 05:24:26+00:00,hindi niyo tatagalan makipagbakbakan sa jeep tapos uupo nang one hour lagpas dahil sa taenang traffic na yan promise 😭😭😭 sinusuka ko transpo system dito sa manila,0
188,2022-12-21 05:15:26+00:00,maayos na transpo WHAT WHERE you wonʼt survive the traffic here sa manila istg mas mabilis pa biyahe when i went to bulacan for svt con compared sa biyahe ko every time i go to univ (which is located in the same city i live in????) PLS 😭 https://t.co/nfPn3C5ZTI,0
189,2022-12-21 05:07:41+00:00,"PLEASE like I was traveling to and out of Manila yesterday, it was so shatty. other than traffic, we barely got any vehicles to ride 🥹 https://t.co/o0Y6WJtpi8",0
190,2022-12-21 05:07:18+00:00,@bestienihao Davao is better than Manila pls. Abi gyud siguro ninyo nga bukid kaayo ang Davao? Maayos na transpo? Traffic sis. And maraming places. Maraming fans who live in Luzon? tangina mo. Feeling entitled talaga mga Luzon Carats AHAHA kapal kapal ng mukha,0
191,2022-12-21 04:59:49+00:00,"Day 1 at Manila tas uwing-uwi na kami😂
We kennat with the traffic",0
192,2022-12-21 04:54:36+00:00,i have lived both in manila and in mindanao and when i tell you the difference in convenience whenever i'm in mindanao. wala masyadong traffic + mura ang transpo. meanwhile tuwing uuwi kami sa manila tinatamad kami lumabas kasi ang hassle,0
193,2022-12-21 04:52:01+00:00,"@HeralAries pls di kaya ng patience ko traffic sa manila, bumabyahe lang ako para sa mga poging koreano HAHAHAHA",2
194,2022-12-21 04:48:36+00:00,"Point 1: I agree with this one. It’d be taxing for the artists and management if there’s no direct flight from ICN to DVO/somewhere else. 

But let’s look at the time spent traversing Manila/Luzon traffic… sometimes a flight to another city in the country takes way lesser—",2
195,2022-12-21 04:43:06+00:00,nag-aaway away pala kayo... anyway what if seventeen world tour laguna sports complex 😭 ilang beses lang ako nakapagcommute sa manila and always naman ako nakagrab pero i'll choose sanpy pa rin over manila kahit lagi traffic sa may sm so di totoo na mas okay transpo dyan sa mm,2
196,2022-12-21 04:37:28+00:00,"Bilang ng mga traffic violators sa Cebu City, dumoble sa buwang ito | via @MhetMinon 

#SonshineNewsblast
#SonshineRadio
#DZAR1026
#ParaSaPilipinasKongMahal 🇵🇭 https://t.co/7t2ghsqzd0",1
197,2022-12-21 04:29:32+00:00,@herecomesdasunn HDHDHD same here with cavite naman. edsa II nga daw yung aguinaldo highway. pero nothing beats manila traffic pa rin 😭,3
198,2022-12-21 04:29:28+00:00,"Hey, this is for you EDSA commuter (or basically any commuter within Metro Manila)

You don't deserve to endure endless hours of traffic and snob riders and the mad rush to the bus that just came...

you deserve better than this! 😉",1
199,2022-12-21 04:26:00+00:00,"as a person who studied in manila and a davao carat, i can say na mas accessible ang davao kesa sa manila or bulacan. transpo there is the worse of the worst. every second na naiipit ako sa heavy traffic sa manila iniisip ko nalang  kelan ako uuwi sa davao or surigao.",0
200,2022-12-21 04:24:12+00:00,Sa manila may pinakabulok na transpo beh kung nagtitiis kayo sa 2 hours na traffic everyday kami hindi,4
201,2022-12-21 04:23:20+00:00,"@ednielparrosa @RaymundDadpaas @liezel_once @leth_narciso @boy_gonzales MMDA at Quezon City LGU, handa na sa parada ng mga bituin ng Manila Film Festival;  mahigit 2,000 traffic enforcers, itatalaga #MBCNetworkNews https://t.co/iBIvih2nzA",0
202,2022-12-21 04:19:42+00:00,"(3)Medyo traffic lang ngayon kasi inaayos yung areas na ilalagay na underground ang mga electrical wiring, which again shows progress. You've probably never even left your city, how dare you say na better ang Manila kesa sa cities in Visayas and Mindanao.",2
203,2022-12-21 04:15:34+00:00,"Desperate about the Christmas traffic and the lack of rides in Metro Manila, some commuters have resorted to asking at least one app-based mover to “deliver” them to their destinations. #Transportation #Philippines #PhilippineDailyInquirer

https://t.co/DTG5zKAeDp https://t.co/ZFrDsLAInB",0
204,2022-12-21 04:08:37+00:00,"throwback muna tayo.
lumuwas ako ng manila from bay, laguna around 1pm yun nalte ako gising balak ko magice skating guess what 2pm-6pm traffic simula pansol gang buendia. 7pm nakadating megamall, cut off na di na nakapagice skates umuwi na lng ako.
never again lumuwas ng tanghali https://t.co/FHFxD1v4TP",1
205,2022-12-21 04:02:29+00:00,@seokhaoetc Hahahahha. Dba? Ewan ko ba kung anong pinaglalaban ni ate sa “bare minimum” na traffic sa manila e ang hirap nga mag book ng grab,0
206,2022-12-21 04:00:35+00:00,@ofdjapan true HAHAHAHHA kahit dito sa manila traffic na noon sa edsa pero nung umuwi ako from bulacan ang byahe ko sa edsa from north to guadalupe ay 4 hours HAHAHAHAHAHAHA sana nag mrt na lang ako???,1
207,2022-12-21 03:56:03+00:00,"i haven’t gone to Manila in a while and grabe, I thought Katipunan was crowded huhuhuhu will never complain about Katip traffic ever again",0
208,2022-12-21 03:49:39+00:00,"Have you imagined their sacrifices just to watch the shows? Delayed flights, TRAFFIC IN METRO MANILA, and sleeping into an unfamiliar house or hotel just to get some rest. All these sacrifices for the artists they love.",6
209,2022-12-21 03:48:48+00:00,"Ombudsman Samuel Martires took mercy on his staff by resorting to half-day work on Wednesday, December 21 in anticipation of horrendous traffic due to the Metro Manila Film Festival float parade that will culminate at the Quezon City Circle. 
https://t.co/sYS0KSxJNa
#AbogadoNews",0
210,2022-12-21 03:45:13+00:00,"When i went to Bacolod i was actually amazed, kasi ang luluwag ng ibang kalsada and hindi ganoon kahirap mag commute or hindi ganoon ka traffic compared sa Manila. So, please. Don't underestimate something dahil lang ""its outside luzon"" 🥲",0
211,2022-12-21 03:42:17+00:00,@Iibibikwon DIBAAAAA. KULANG NALANG TRAFFIC SA MANILA NALANG AKO PASALUBONG KAY WA JUD NA SA DAVAO HAHAHAHAHA,0
212,2022-12-21 03:40:46+00:00,davao pa lang na tak an nako sa traffic ano dulang ayhan sa manila beh shuta,1
213,2022-12-21 03:39:10+00:00,ako na taga metro pero hindi ko alam asan yung sinasabi mong maayos na transpo here? Kasi shuta ang hirap hirap mag commute dito sa manila tapos napaka lala pa ng traffic https://t.co/lqPnOYgIxP,0
214,2022-12-21 03:38:21+00:00,"Ang mema amp, as if naman ngayon lang nagkaka-heavy traffic, wala na magagawa sa traffic mga boang. Andami daming tao dito sa manila, decentralization lang magpapaluwag dito na ayaw niyo rin naman 🙃🙃 bitches",1
215,2022-12-21 03:16:54+00:00,"Kung taga Manila ka, wag ka na pumunta ng Baguio. Mastress ka lang sa traffic at sa dami ng tao ngayon.😭",2
216,2022-12-21 03:09:45+00:00,"@jaiguzonvevo I'm a bike commuter and I know exactly what she means. the bike lanes in metro manila are all pakitang tao and was only doable because of the reduced traffic during lockdown. now, where's the real infra for bikers? you'd prefer to use a shoddy product that can kill you?",18
217,2022-12-21 02:55:04+00:00,Ramdam ko na yung pag bawas ng sasakyan dito sa Manila. D na traffic sa nagtahan ng 9am.,1
218,2022-12-21 02:45:17+00:00,ay jud ko ninyog sugdi kay mas tarong pa ang transport system namo diri ha ang difference lang is dili jungle among cities compared sa inyo. i hate manila traffic so much that i would prefer getting stuck in traffic in the province because no matter what i know i have a ride home,5
219,2022-12-21 02:45:16+00:00,@wonuhauIs diba!!! unya kung naa ka sa manila u have no other choice but to book a grab na hastang mahala and ang traffic pa?????? 🫥,0
220,2022-12-21 02:31:29+00:00,Daming work bago mag pasko lungqt,0
221,2022-12-21 02:22:05+00:00,"The Metropolitan Manila Development Authority (MMDA) on Wednesday reminded motorists to take alternate routes as it conducted clearing operations to manage the traffic during the Metro Manila Film Festival (MMFF) Parade of Stars in Quezon City.

https://t.co/4hHmbf9POe",0
222,2022-12-21 02:15:00+00:00,"The Philippine National Police (PNP) has started coordinating with other traffic enforcement agencies for the implementation of road safety measures as exodus to the provinces for the Yuletide season begins.

https://t.co/abYXnIBI70",3
223,2022-12-21 02:00:00+00:00,"The MMDA on Wednesday reminded motorists to take alternate routes as it conducted clearing operations to manage the traffic during the Metro Manila Film Festival (MMFF) Parade of Stars in Quezon City.

https://t.co/G6MC1ZU1Cz",3
224,2022-12-21 01:50:50+00:00,Manila traffic is just 🥹🥲,1
225,2022-12-21 01:35:17+00:00,"for cars, while the remaining 1/3 are bike lanes 🥲 ang liit-liit na nga ng bike lines natin, sinasakop pa rin ng mga malalaking kotse 

2. sa sobrang baba ng sahod sa probinsya, congested ang metro manila which causes extreme traffic",0
226,2022-12-21 01:31:04+00:00,"also, anong tingin n'yo sa vismin - uncivilized? HHHHH try visiting visayas and mindanao para lang namang metro manila with lesser traffic lol",12
227,2022-12-21 01:25:00+00:00,"‘I WASN’T THE FIRST TO TRY GETTING A RIDE THROUGH LALAMOVE’

Desperate about the Christmas traffic and the lack of rides in Metro Manila, some commuters have resorted to asking at least one app-based mover to “deliver” them to their destinations.

READ: https://t.co/XS0VsQjEci https://t.co/vtIKYPNsFL",91
228,2022-12-21 01:09:33+00:00,@SHUJIC4RT HAHAHAHA mao gani unya mas lala paman traffic manila kaysa davao😭,2
229,2022-12-21 01:09:26+00:00,"@liuvtcart akala siguro ng iba din kalabaw sinasakyan namin kasi what's with the comment about our public transport here lmao. yes, may traffic din kami but i'll bet everything ours is more tolerable than the traffic in the metro manila.",1
230,2022-12-21 01:09:09+00:00,@ChynnaDelgado kaya mo na yan shet ayoko magbalik sa manila maboang ako sa traffic HAHAHAHAHAHAHA libre nalang kita sisig sunod ka dito 🥰,0
231,2022-12-21 00:48:30+00:00,"@sweatystartup My brother (who lives there) told me many college-educated Filipinos make about $10/day. And when I lived in Manila 10 years ago, I was appalled by the traffic. $5/hr and remote? They’re getting a cherry deal.",14
232,2022-12-21 00:24:44+00:00,manila’s traffic is godless LOL,1
233,2022-12-20 23:53:56+00:00,"Sa mga nagrereklamo sa non residents umakyat ng baguio dahil sa traffic, ano kaya ma fefeel nyo kung mga metro manila residents ang magsabi nyan? Kami ang meltingpot ng economic migration araw araw but we blame the government for the traffic, not you.",4
234,2022-12-20 23:41:52+00:00,@Virgil_KoMETA oh yeah i forgot that traffic in Manila gets infinitely worse during Christmas season,0
235,2022-12-20 23:33:46+00:00,"@Nikki08129230 @charlieputh I vote @charlieputh +#Jungkook’s #LeftAndRight for #BopOfTheYear

too early but still,
the traffic here in manila",1
236,2022-12-20 23:23:34+00:00,"Failed? Agad agad? 😅 Ilan taon pa lang ang pangit na bike lane, failure agad? Eh ilang dekada na ba ang road projects and building of more elevated highways sa Metro Manila? And yet here we are about to welcome 2023 and we still justify traffic congestion to Xmas parties. https://t.co/4aueYQI5My",22
237,2022-12-20 23:00:51+00:00,"Desperate about the Christmas traffic and the lack of rides in Metro Manila, some commuters have resorted to asking at least one app-based mover to “deliver” them to their destinations. | @janebautistaINQ /PDI https://t.co/UtqMwxVKDS",14
238,2022-12-20 22:18:28+00:00,"Publiko, naubusan ng pasensiya sa nararanasang matinding traffic sa Metro Manila sa gitna ng holiday rush #DosPorDos #ACSBalita #SamaSamaTayoPilipino

https://t.co/3OrdQy9g7d",0
239,2022-12-20 20:23:35+00:00,I mean... it's traffic because a lot of people outside Manila come and go 😗 https://t.co/QKpF9V9nCZ,0
240,2022-12-20 20:21:57+00:00,literally omfg i literally only live a few minutes away from bgc manila traffic is unbeatable https://t.co/TnWP9Gx088,0
241,2022-12-20 18:54:08+00:00,"alas singko pa lang nasa saguijo na ko GIRL, IM NOT TAKING ANY CHANCES!!! this fucking metro manila traffic will not spoil ocs' year ender gig for me!!!",2
242,2022-12-20 18:25:03+00:00,Eto pa ang isa. Gumamit pa ng plate ng eagles. Tapos ang daming stickers akala ko ba bawal yan sa group niyo @eagles at hello @MMDA manila traffic enforcer pa yan. Beke nemen @Manila https://t.co/paib6V1UbB,0
